CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
96342,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,36,4,3,1,1861.0,1677,184.0,0.742,5225,94,0.679,0.9009999999999999,0.00010182,0.9999
96343,Attrited Customer,50,M,2,High School,Married,$120K +,Blue,40,6,4,3,13709.0,813,12896.0,0.65,2511,40,0.6,0.059000000000000004,0.9972,0.00280488
96344,Attrited Customer,46,F,3,,,Less than $40K,Blue,41,5,3,2,4710.0,0,4710.0,0.7170000000000001,2690,43,0.955,0.0,0.99515,0.00484967
96345,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,39,6,3,2,17285.0,1853,15432.0,0.882,4787,60,0.7140000000000001,0.107,0.00018864,0.9998100000000001
96346,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,40,5,2,3,1438.3,661,777.3,0.573,4463,87,0.812,0.46,0.00020424,0.9998
96347,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,44,6,3,2,7866.0,0,7866.0,0.76,4238,55,0.7190000000000001,0.0,0.00017987,0.99982
96348,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,36,4,3,1,2190.0,1299,891.0,0.938,5026,77,0.711,0.593,9.8983e-05,0.9999
96349,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,30,4,1,3,4829.0,1153,3676.0,0.534,4778,65,0.97,0.239,9.7154e-05,0.9999
96350,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,5,1,1,3210.0,2081,1129.0,0.615,3962,62,0.938,0.648,3.4465e-05,0.99997
96351,Existing Customer,38,F,0,Graduate,Single,Less than $40K,Blue,32,6,3,3,1755.0,750,1005.0,0.659,5000,79,0.8370000000000001,0.42700000000000005,0.0002596,0.99974
96352,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,37,4,1,1,1438.3,703,735.3,0.865,4341,80,0.951,0.489,3.4833000000000003e-05,0.99997
96353,Existing Customer,37,M,3,Uneducated,,$60K - $80K,Blue,26,6,2,1,14485.0,2124,12361.0,0.527,3895,87,0.7759999999999999,0.147,7.3235e-05,0.9999299999999999
96354,Existing Customer,47,M,5,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,6043.0,0,6043.0,0.627,4256,78,0.529,0.0,0.0002185,0.9997799999999999
96355,Attrited Customer,43,M,2,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,6348.0,0,6348.0,0.4,1732,39,0.39299999999999996,0.0,0.9946200000000001,0.005379999999999999
96356,Existing Customer,56,F,0,High School,Married,Less than $40K,Blue,48,3,3,1,1438.3,0,1438.3,0.618,4210,75,0.5,0.0,9.049299999999999e-05,0.9999100000000001
96357,Attrited Customer,43,M,3,Graduate,Married,$60K - $80K,Blue,36,4,2,3,17239.0,0,17239.0,0.39299999999999996,1789,38,0.35700000000000004,0.0,0.9949899999999999,0.0050100000000000006
96358,Attrited Customer,45,F,3,Graduate,Married,,Blue,36,5,2,3,18432.0,484,17948.0,0.557,2300,45,0.552,0.026000000000000002,0.9949899999999999,0.0050100000000000006
96359,Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,32,6,2,2,1636.0,1135,501.0,0.754,5056,85,0.809,0.6940000000000001,0.00010985,0.99989
96360,Existing Customer,43,F,3,Graduate,Married,,Blue,33,6,1,3,7951.0,1456,6495.0,0.882,4452,65,0.512,0.183,9.612600000000001e-05,0.9999
96361,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,34,5,3,3,14201.0,0,14201.0,0.574,2223,47,0.679,0.0,0.9968299999999999,0.00317458
96362,Existing Customer,52,F,0,Graduate,,$40K - $60K,Blue,42,4,3,2,2723.0,1544,1179.0,0.794,4108,70,1.258,0.5670000000000001,0.00015435,0.99985
96363,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,44,5,2,2,2019.0,991,1028.0,0.799,3603,59,0.9670000000000001,0.491,0.00010684,0.99989
96364,Existing Customer,43,F,3,High School,Single,,Blue,25,5,1,2,10305.0,1870,8435.0,0.722,4018,63,0.8,0.18100000000000002,5.5558999999999994e-05,0.9999399999999999
96365,Existing Customer,49,M,3,,Married,$40K - $60K,Blue,32,4,3,3,3114.0,2208,906.0,0.8240000000000001,5219,86,0.6859999999999999,0.7090000000000001,0.00034503,0.99965
96366,Attrited Customer,40,M,3,Graduate,,$40K - $60K,Blue,28,6,2,2,4323.0,0,4323.0,0.8170000000000001,2451,38,0.727,0.0,0.99161,0.00839
96367,Attrited Customer,50,F,2,,Single,Less than $40K,Blue,36,3,2,2,3647.0,2517,1130.0,0.8420000000000001,2935,58,0.9329999999999999,0.69,0.9920700000000001,0.00793
96368,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,35,5,2,2,1849.0,1293,556.0,0.835,4678,71,0.972,0.6990000000000001,0.00011065,0.99989
96369,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,47,3,3,1,2540.0,1859,681.0,0.768,4480,80,0.7020000000000001,0.732,0.00010182,0.9999
96370,Existing Customer,42,F,5,High School,Single,,Blue,31,6,3,2,4972.0,0,4972.0,0.7190000000000001,4524,72,0.7559999999999999,0.0,0.00018053,0.99982
96371,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Silver,47,3,3,1,13565.0,0,13565.0,0.56,3705,69,0.917,0.0,9.8015e-05,0.9999
96372,Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue,29,3,2,2,6332.0,318,6014.0,0.7829999999999999,2505,43,0.536,0.05,0.9915299999999999,0.00847
96373,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,36,4,3,2,6062.0,761,5301.0,0.307,3877,66,0.375,0.126,0.00017486,0.9998299999999999
96374,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,29,4,2,2,2897.0,638,2259.0,1.041,4491,75,0.7859999999999999,0.22,0.00013897,0.9998600000000001
96375,Existing Customer,46,M,4,High School,Single,$60K - $80K,Blue,36,4,5,0,13407.0,1341,12066.0,0.9279999999999999,4869,84,0.615,0.1,7.5561e-05,0.99992
96376,Existing Customer,50,F,2,Graduate,Single,,Blue,40,5,2,2,6610.0,1663,4947.0,0.813,4735,83,0.7659999999999999,0.252,0.00011382,0.99989
96377,Attrited Customer,33,M,4,Uneducated,Married,$80K - $120K,Blue,36,5,3,4,1438.3,0,1438.3,0.98,2439,43,0.72,0.0,0.99821,0.00179304
96378,Existing Customer,45,F,5,High School,Married,Less than $40K,Blue,34,4,1,2,2030.0,1269,761.0,0.6459999999999999,5067,88,0.725,0.625,5.5277e-05,0.9999399999999999
96379,Attrited Customer,53,M,1,High School,Married,$40K - $60K,Blue,43,1,2,3,3146.0,0,3146.0,0.414,1868,38,0.31,0.0,0.99431,0.00569
96380,Existing Customer,36,M,0,Graduate,Married,$80K - $120K,Blue,30,5,3,2,5302.0,2414,2888.0,0.779,4284,74,0.682,0.455,0.00015435,0.99985
96381,Existing Customer,55,F,2,,Single,Less than $40K,Blue,45,6,2,3,3185.0,1820,1365.0,0.965,5069,81,1.025,0.5710000000000001,0.00021042,0.99979
96382,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3,2,4328.0,1749,2579.0,0.8059999999999999,4593,72,1.0,0.40399999999999997,0.00021962,0.9997799999999999
96383,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,45,3,3,3,2238.0,1300,938.0,1.071,4508,79,0.7559999999999999,0.581,0.00032275,0.9996799999999999
96384,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,36,4,3,3,2658.0,1884,774.0,0.627,4779,83,0.93,0.7090000000000001,0.00031726,0.9996799999999999
96385,Existing Customer,47,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,2,2,9090.0,1371,7719.0,0.64,4422,65,0.585,0.151,0.00012571,0.99987
96386,Existing Customer,46,F,5,,Single,Less than $40K,Blue,28,3,2,3,2424.0,2169,255.0,0.613,4209,76,0.767,0.895,0.00021724,0.9997799999999999
96387,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,36,5,1,3,1438.3,0,1438.3,0.565,3848,75,0.705,0.0,9.2637e-05,0.9999100000000001
96388,Attrited Customer,43,F,1,Post-Graduate,Married,Less than $40K,Blue,27,4,3,3,1438.3,0,1438.3,0.48100000000000004,2137,40,0.33299999999999996,0.0,0.99702,0.00298315
96389,Existing Customer,61,F,1,Graduate,Single,,Blue,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.7040000000000001,0.23399999999999999,0.00016883,0.9998299999999999
96390,Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue,41,4,2,3,2792.0,887,1905.0,0.7929999999999999,4074,81,0.8,0.318,0.00019143,0.9998100000000001
96391,Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue,32,3,1,2,2900.0,1987,913.0,0.667,4549,70,0.75,0.685,6.7967e-05,0.9999299999999999
96392,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,33,3,3,3,2267.0,1283,984.0,0.7609999999999999,4249,81,0.8,0.5660000000000001,0.00030251,0.9997
96393,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,34,3,3,3,4189.0,2066,2123.0,0.6859999999999999,4661,85,0.735,0.493,0.00028395,0.99972
96394,Attrited Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,39,6,3,2,12890.0,0,12890.0,0.5760000000000001,2216,51,0.545,0.0,0.9947299999999999,0.00527
96395,Existing Customer,35,F,2,Graduate,Single,,Blue,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439,5.5077e-05,0.9999399999999999
96396,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2,2,2759.0,2481,278.0,0.588,5037,84,0.68,0.899,0.00012571,0.99987
96397,Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue,37,3,2,2,1787.0,0,1787.0,0.654,2345,36,0.28600000000000003,0.0,0.99415,0.00585
96398,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,33,4,2,3,6854.0,0,6854.0,0.703,4578,72,0.7559999999999999,0.0,0.00019864,0.9998
96399,Attrited Customer,35,M,1,Doctorate,Single,$80K - $120K,Blue,27,3,2,2,2904.0,2517,387.0,0.624,2653,46,0.586,0.867,0.9935700000000001,0.00643
96400,Existing Customer,44,M,0,High School,Divorced,$80K - $120K,Blue,34,5,2,2,5293.0,1236,4057.0,0.848,4572,90,0.8,0.23399999999999999,9.4951e-05,0.9999100000000001
96401,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,49,4,2,1,1781.0,0,1781.0,0.57,4593,81,0.8,0.0,7.1226e-05,0.9999299999999999
96402,Existing Customer,50,M,3,,Married,$60K - $80K,Blue,36,4,3,2,3276.0,2353,923.0,0.725,4488,92,0.736,0.718,0.00020516,0.99979
96403,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Silver,48,5,3,3,34516.0,1384,33132.0,0.625,3807,82,0.8640000000000001,0.04,0.00028105,0.99972
96404,Existing Customer,48,M,4,High School,,$60K - $80K,Blue,30,3,3,2,14670.0,1900,12770.0,0.8059999999999999,4221,83,0.7659999999999999,0.13,0.00018339,0.99982
96405,Attrited Customer,59,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,4375.0,0,4375.0,0.621,2507,53,0.47200000000000003,0.0,0.99661,0.00338788
96406,Existing Customer,36,F,2,College,,,Blue,24,6,3,3,3448.0,1903,1545.0,0.841,5471,87,0.642,0.552,0.00029411,0.99971
96407,Attrited Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,3,2111.0,1761,350.0,0.753,2112,46,0.769,0.8340000000000001,0.99671,0.00329379
96408,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,36,4,1,3,3123.0,0,3123.0,0.513,4424,81,0.723,0.0,9.0064e-05,0.9999100000000001
96409,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,19,5,3,2,8374.0,0,8374.0,0.885,4493,59,1.034,0.0,0.00018864,0.9998100000000001
96410,Existing Customer,48,F,1,High School,Married,$40K - $60K,Silver,28,3,1,2,15713.0,1387,14326.0,0.904,4775,61,0.605,0.08800000000000001,4.541e-05,0.99995
96411,Existing Customer,60,F,0,,Single,$40K - $60K,Blue,36,6,3,2,4115.0,1231,2884.0,0.745,3627,61,1.179,0.299,0.00016966,0.9998299999999999
96412,Attrited Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0,0.99482,0.00518
96413,Existing Customer,42,F,2,High School,Married,,Blue,30,5,3,2,1898.0,725,1173.0,0.664,5051,64,1.065,0.382,0.00017486,0.9998299999999999
96414,Existing Customer,44,F,1,High School,Single,,Blue,39,4,3,2,2021.0,1182,839.0,0.794,4209,77,0.833,0.585,0.00016413,0.99984
96415,Existing Customer,33,F,3,Uneducated,Single,Less than $40K,Blue,13,5,3,3,1630.0,1008,622.0,0.695,4143,67,0.595,0.618,0.00032275,0.9996799999999999
96416,Attrited Customer,48,F,4,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538.0,0,1538.0,0.684,2275,43,0.483,0.0,0.9970899999999999,0.0029104
96417,Existing Customer,48,M,5,Uneducated,Single,$60K - $80K,Blue,38,6,2,3,22639.0,1481,21158.0,0.703,4219,65,0.47700000000000004,0.065,0.00020321,0.9998
96418,Existing Customer,39,F,3,Post-Graduate,Married,Less than $40K,Blue,19,5,1,2,2452.0,2423,29.0,0.778,4204,63,0.8,0.988,6.724899999999999e-05,0.9999299999999999
96419,Existing Customer,32,F,4,,Married,Less than $40K,Blue,22,6,3,3,1438.3,1056,382.3,0.986,4885,78,1.053,0.7340000000000001,0.00034872,0.99965
96420,Attrited Customer,41,M,2,High School,Married,$120K +,Blue,24,5,2,3,9924.0,0,9924.0,0.517,1949,43,0.483,0.0,0.99466,0.00534
96421,Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.32299999999999995,0.00011703,0.9998799999999999
96422,Existing Customer,59,F,1,,Married,Less than $40K,Blue,52,6,3,3,2308.0,2094,214.0,0.722,4869,77,0.75,0.907,0.00031211,0.99969
96423,Existing Customer,48,F,2,Graduate,Married,,Blue,42,4,2,0,10514.0,1494,9020.0,0.649,4949,76,0.81,0.142,4.1986e-05,0.9999600000000001
96424,Existing Customer,54,M,3,Graduate,Married,$40K - $60K,Blue,44,3,3,3,1655.0,0,1655.0,0.7659999999999999,4621,67,0.675,0.0,0.0003139,0.99969
96425,Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Blue,25,4,2,2,2768.0,2228,540.0,0.8640000000000001,5112,86,0.87,0.805,0.00011382,0.99989
96426,Existing Customer,59,F,0,,Single,Less than $40K,Blue,52,3,3,3,2533.0,2076,457.0,0.738,3816,75,0.8290000000000001,0.82,0.00028535,0.99971
96427,Existing Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,42,6,3,2,25658.0,1721,23937.0,0.5920000000000001,4498,85,0.635,0.067,0.00017987,0.99982
96428,Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Blue,36,6,2,3,4410.0,2517,1893.0,0.53,1883,44,0.63,0.5710000000000001,0.99466,0.00534
96429,Attrited Customer,49,F,4,Uneducated,,Less than $40K,Blue,39,6,3,2,3468.0,2517,951.0,0.746,2494,39,0.345,0.726,0.99487,0.00513
96430,Existing Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,0,1438.3,0.7090000000000001,4323,70,0.667,0.0,0.00023373,0.99977
96431,Attrited Customer,34,F,3,High School,,,Blue,15,5,1,3,1438.3,0,1438.3,0.6890000000000001,2819,48,0.6,0.0,0.98941,0.01059
96432,Existing Customer,55,F,1,High School,,,Blue,36,3,2,3,6968.0,1430,5538.0,0.95,4037,69,1.0290000000000001,0.205,0.00017468,0.9998299999999999
96433,Existing Customer,35,F,3,Graduate,Single,$40K - $60K,Blue,22,3,1,3,2441.0,1670,771.0,0.6970000000000001,4105,73,0.5529999999999999,0.684,9.612600000000001e-05,0.9999
96434,Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue,37,3,2,2,1836.0,0,1836.0,0.32299999999999995,1799,28,0.16699999999999998,0.0,0.99293,0.00707
96435,Existing Customer,50,F,1,Graduate,Married,$40K - $60K,Blue,36,5,1,3,2560.0,1807,753.0,0.995,4456,70,0.522,0.706,8.6952e-05,0.9999100000000001
96436,Existing Customer,43,M,4,College,Married,$80K - $120K,Blue,36,4,1,2,32733.0,1448,31285.0,0.655,3452,54,0.862,0.044000000000000004,5.6158e-05,0.9999399999999999
96437,Attrited Customer,48,F,2,Uneducated,Married,Less than $40K,Blue,41,5,3,2,2964.0,2517,447.0,0.6990000000000001,2327,38,0.81,0.8490000000000001,0.9946200000000001,0.005379999999999999
96438,Existing Customer,44,M,1,,,$80K - $120K,Blue,29,6,1,2,8315.0,1008,7307.0,0.718,4088,66,0.61,0.121,5.6825e-05,0.9999399999999999
96439,Existing Customer,65,F,0,,Single,Less than $40K,Blue,56,6,3,3,2279.0,1789,490.0,0.865,4091,82,0.907,0.785,0.00028535,0.99971
96440,Existing Customer,53,M,4,College,Single,$80K - $120K,Silver,48,5,1,2,34516.0,800,33716.0,0.804,3819,72,0.6,0.023,5.0741999999999996e-05,0.99995
96441,Existing Customer,49,M,4,Doctorate,Married,$40K - $60K,Blue,39,5,1,2,1438.3,0,1438.3,0.562,3691,77,0.51,0.0,8.358799999999999e-05,0.99992
96442,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,36,6,2,3,2020.0,1103,917.0,0.9420000000000001,4951,85,0.932,0.546,0.00019311,0.9998100000000001
96443,Attrited Customer,44,F,2,High School,,,Gold,35,3,3,3,34516.0,0,34516.0,0.767,2227,44,0.63,0.0,0.9970600000000001,0.00294187
96444,Existing Customer,56,F,2,Uneducated,Single,,Blue,47,5,2,1,5261.0,1966,3295.0,0.672,4448,86,0.792,0.374,7.057600000000001e-05,0.9999299999999999
96445,Existing Customer,43,F,3,High School,Married,,Blue,31,3,3,1,2692.0,2039,653.0,0.853,4622,73,0.78,0.757,0.00010943,0.99989
96446,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,1,1994.0,0,1994.0,0.8290000000000001,4434,69,0.568,0.0,8.381e-05,0.99992
96447,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Blue,37,5,2,3,3290.0,0,3290.0,0.841,4780,84,0.615,0.0,0.00019864,0.9998
96448,Existing Customer,52,F,5,Graduate,Single,$40K - $60K,Blue,41,4,2,3,3035.0,1960,1075.0,0.5660000000000001,4104,79,0.927,0.6459999999999999,0.00019764,0.9998
96449,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,36,4,3,1,2407.0,1552,855.0,0.62,4983,86,0.755,0.645,0.00010848,0.99989
96450,Attrited Customer,47,F,3,College,Married,Less than $40K,Blue,35,6,3,2,1781.0,0,1781.0,0.693,2196,35,0.75,0.0,0.9945200000000001,0.00548
96451,Attrited Customer,40,F,1,Uneducated,Married,Less than $40K,Blue,28,5,2,3,3680.0,0,3680.0,0.7290000000000001,2725,41,0.5770000000000001,0.0,0.9946200000000001,0.005379999999999999
96452,Attrited Customer,48,F,4,,Married,Less than $40K,Blue,36,4,3,3,2740.0,2425,315.0,0.816,2431,46,0.39399999999999996,0.885,0.9971399999999999,0.00285845
96453,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue,31,4,6,3,4311.0,822,3489.0,0.722,4965,94,0.541,0.191,0.00023881,0.99976
96454,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,32,5,3,3,1931.0,1297,634.0,1.037,4693,66,0.833,0.672,0.00030516,0.99969
96455,Existing Customer,59,M,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,3604.0,1483,2121.0,0.597,4576,87,0.706,0.41100000000000003,0.0002596,0.99974
96456,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,6,2,2,2190.0,0,2190.0,0.63,4416,68,0.581,0.0,0.00011382,0.99989
96457,Existing Customer,56,F,2,Uneducated,,Less than $40K,Blue,36,3,1,2,8438.0,1825,6613.0,0.589,4798,89,0.7120000000000001,0.21600000000000003,5.663e-05,0.9999399999999999
96458,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,36,3,2,3,3413.0,2372,1041.0,0.7,5029,86,0.792,0.695,0.00019311,0.9998100000000001
96459,Existing Customer,26,F,0,Graduate,,Less than $40K,Blue,14,3,2,1,2163.0,1942,221.0,0.5820000000000001,4380,57,0.7809999999999999,0.898,5.8902e-05,0.9999399999999999
96460,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,36,4,3,1,3595.0,1904,1691.0,0.8909999999999999,5025,84,0.647,0.53,0.00010182,0.9999
96461,Existing Customer,47,M,1,Graduate,Married,$120K +,Blue,41,5,3,3,9036.0,1080,7956.0,0.742,4500,83,0.66,0.12,0.00028395,0.99972
96462,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,31,5,1,1,2315.0,1565,750.0,0.873,4828,90,0.8,0.6759999999999999,3.3214000000000004e-05,0.99997
96463,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,27,4,3,2,34516.0,1043,33473.0,0.69,4654,59,0.639,0.03,0.00017526,0.99982
96464,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,37,6,1,3,4008.0,1650,2358.0,1.0,5429,71,0.732,0.41200000000000003,9.344799999999999e-05,0.9999100000000001
96465,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,30,6,2,3,3143.0,2517,626.0,0.9590000000000001,5409,79,0.8809999999999999,0.8009999999999999,0.00019864,0.9998
96466,Attrited Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,27,4,2,3,3427.0,0,3427.0,0.5,2625,63,0.5,0.0,0.99513,0.00487126
96467,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,28,6,2,2,2699.0,564,2135.0,0.6829999999999999,4813,78,0.8140000000000001,0.209,0.00011811,0.9998799999999999
96468,Existing Customer,40,F,2,Graduate,Single,Less than $40K,Blue,36,6,2,2,1538.0,0,1538.0,0.706,4884,79,0.8809999999999999,0.0,0.00011382,0.99989
96469,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573.0,1238,4335.0,0.624,4348,90,0.8370000000000001,0.222,0.00011811,0.9998799999999999
96470,Existing Customer,46,M,3,High School,,$80K - $120K,Blue,35,5,3,2,2570.0,1764,806.0,0.7859999999999999,4442,85,0.7709999999999999,0.6859999999999999,0.00018145,0.99982
96471,Existing Customer,43,M,2,High School,,$80K - $120K,Blue,30,4,2,1,18008.0,2517,15491.0,0.775,2659,55,0.833,0.14,6.6728e-05,0.9999299999999999
96472,Attrited Customer,52,M,0,High School,Single,$120K +,Blue,39,5,3,3,34516.0,216,34300.0,0.556,2395,47,0.306,0.006,0.99605,0.00394582
96473,Existing Customer,49,F,4,Uneducated,Married,,Blue,36,3,2,3,13483.0,2517,10966.0,0.733,3427,72,0.6,0.187,0.00020643,0.99979
96474,Existing Customer,49,F,3,Graduate,Single,,Blue,42,4,2,3,4349.0,1400,2949.0,0.6409999999999999,4694,84,0.75,0.322,0.00019864,0.9998
96475,Existing Customer,42,M,3,College,Single,$60K - $80K,Blue,36,4,1,3,11698.0,1060,10638.0,1.2819999999999998,3539,81,0.929,0.091,9.345700000000001e-05,0.9999100000000001
96476,Attrited Customer,46,F,4,Graduate,Married,Less than $40K,Blue,28,4,2,3,8318.0,2517,5801.0,0.69,2427,52,0.625,0.303,0.9950399999999999,0.00495524
96477,Existing Customer,46,F,2,,Married,Less than $40K,Blue,41,5,2,3,1438.3,0,1438.3,0.691,3942,78,1.229,0.0,0.00021042,0.99979
96478,Attrited Customer,49,F,2,,Single,$40K - $60K,Blue,43,1,3,2,1643.0,526,1117.0,0.8290000000000001,2520,38,0.583,0.32,0.99497,0.00503
96479,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,27,5,1,2,1503.0,929,574.0,0.892,4680,67,0.971,0.618,5.7762e-05,0.9999399999999999
96480,Existing Customer,47,F,2,,Married,Less than $40K,Blue,35,3,3,2,2793.0,1517,1276.0,0.7120000000000001,3485,72,0.895,0.5429999999999999,0.00019771,0.9998
96481,Existing Customer,45,F,4,College,Divorced,$40K - $60K,Blue,37,5,3,3,1438.3,0,1438.3,0.835,4459,66,0.833,0.0,0.00030845,0.99969
96482,Existing Customer,33,M,3,High School,Married,$80K - $120K,Blue,22,5,3,2,9094.0,0,9094.0,0.631,4203,76,0.727,0.0,0.00018145,0.99982
96483,Existing Customer,50,M,3,Graduate,Divorced,$60K - $80K,Blue,39,5,1,3,6362.0,1709,4653.0,1.016,4476,85,0.735,0.26899999999999996,9.612600000000001e-05,0.9999
96484,Existing Customer,60,F,1,,Single,Less than $40K,Blue,47,6,1,1,2394.0,1427,967.0,0.8029999999999999,4611,82,0.7829999999999999,0.596,3.4268000000000005e-05,0.99997
96485,Existing Customer,45,M,4,,Single,$60K - $80K,Blue,36,5,2,1,15100.0,2004,13096.0,0.9,4135,76,0.6890000000000001,0.133,7.9128e-05,0.99992
96486,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,47,3,4,2,2927.0,2517,410.0,0.419,2231,60,0.875,0.86,0.9954200000000001,0.00457826
96487,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,35,4,3,3,9030.0,2369,6661.0,0.662,4899,84,0.867,0.262,0.00031231,0.99969
